ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED
17.16,17.31,146.07,68.88
25.69,15.07,151.99,65.92
32.75,11.95,158.58,63.26
38.98,8.79,166.85,61.12
50.97,4.41,175.78,59.42
60.93,1.75,184.58,58.19
70.91,-0.86,192.38,57.54
80.27,-3.26,198.23,57.36
88.53,-5.7,201.61,57.45
96.77,-8.95,201.32,57.55
98.97,-10.57,197.35,57.44
97.56,-11.63,189.9,57.37
92.55,-12.06,179.91,57.6
80.05,-11.69,169.34,58.26
68.88,-11.06,158.75,59.39
56.65,-10.06,148.08,60.87
43.92,-8.65,137.41,62.56
31.48,-6.86,127.04,64.27
16.12,-3.9,116.54,65.9
6.37,-1.78,105.9,67.43
-3.45,0.24,95.24,68.78
-14.67,2.31,84.53,69.84
-32.62,5.45,73.76,70.58
-45.18,7.72,63.03,71.06
-57.78,10.16,52.32,71.08
-70.43,12.71,42.09,70.97
-86.25,15.86,34.73,71.21
-94.45,17.29,31.35,71.88
-99.98,18.08,32.82,72.73
-101.36,17.99,37.27,73.82
-95.83,16.47,43.48,75.05
-89.68,14.9,50.65,76.18
-82.45,13.3,57.43,76.95
-74.84,11.94,63.41,77.16
-67.73,10.92,70.21,77.18
-57.91,9.69,78.5,77.09
-50.17,8.97,87.83,76.57
-40.5,8.12,97.19,75.51
-23.77,6.34,106.66,74.19
-10.48,5.05,116.16,72.98
3.85,3.95,125.67,71.78
17.47,2.93,135.17,70.5
29.59,1.74,144.66,69.16
40.47,0.34,154.16,67.91
55.42,-1.86,163.63,66.9
65.82,-3.27,173.09,66.35
76.4,-4.63,182.08,66.2
86.36,-5.83,189.07,66.09
100.32,-7.55,193.07,65.91
106.67,-8.55,193.91,65.65
110.18,-9.46,191.73,65.31
110.18,-10.75,186.63,65.13
106.87,-11.48,178.68,65.12
101.06,-12.17,168.27,65.47
92.1,-13.01,157.79,66.55
75.63,-14.3,147.34,68.32
63.94,-14.71,136.86,70.02
52.28,-14.73,126.33,71.18
40.25,-14.65,115.76,72.18
23.1,-14.53,105.24,73.3
11.98,-13.87,94.7,74.53
0.53,-12.44,84.11,75.68
-10.83,-10.39,76,77.07
-25.03,-6.27,70.03,78.64
-30.95,-2.82,64.27,79.96
-35.76,0.74,58.58,81.08
-40.75,3.88,54.02,82.3
-45.72,6.94,51.56,84.02
-50.38,11.82,50.64,86.08
-51.17,15.29,50.31,88.18
-51.11,18.68,51.24,90.35
-50.65,22.66,53.76,92.66
-48.86,24.77,56.47,95.18
-46.24,26.6,58.45,97.9
-44.18,28.47,60.05,100.7
-43.41,30.26,61.58,103.16
-43.32,31.71,63.11,105.14
-43.35,32.79,65.35,106.77
-43.13,32.91,68.63,108.04
-41.79,32.99,73,108.73
-37.39,33.07,79.23,108.55
-32.44,32.74,87.69,107.54
-24.96,32,96.71,105.6
-15.18,30.71,104.34,102.93
-5.34,28.82,111.32,99.67
6.56,24.89,116.86,96.12
13.79,21.73,121.47,92.5
19.47,18.07,127.08,89.26
24.63,14.42,134.38,86.64
35.53,9.25,142.43,84.54
44.44,6.09,150.87,83.14
53.69,3.05,159.33,82.81
62.71,0.51,166.56,83.04
71.97,-1.82,169.1,83.66
81.4,-4.09,169.61,85.51
82.23,-5.56,172.48,86.39
82.66,-6.77,174.76,86.66
88.09,-8.95,176.71,86.63
90.64,-11.08,177.89,86.06
93.1,-13.22,177.61,84.59
94.54,-14.41,176.64,82.65
94.5,-14.7,176.09,81.07
94.5,-14.68,175.48,80.32
94.91,-15,174.36,80.33
94.86,-15.54,171.73,80.61
92.99,-16.1,167.66,81.03
89.52,-16.09,163.07,81.65
85.21,-15.85,157.87,82.55
80.43,-15.43,151.99,83.59
72.18,-14.24,145.69,84.77
66.11,-12.88,138.66,86.15
59.59,-10.97,130.96,87.86
52.59,-8.77,123.88,89.69
41.47,-5.05,117.69,91.36
35.08,-2.58,111.52,92.97
29.57,-0.45,105.07,94.6
23.74,1.61,98.19,96.06
17.65,3.67,91.19,97.52
11.09,5.6,84.74,99.07
1.34,8.51,79.08,100.81
-4.12,10.6,73.61,102.71
-9.2,12.95,68.05,104.63
-16.76,16.45,62.59,106.5
-22.28,18.82,57.43,108.13
-27.47,20.91,52.77,109.4
-32.51,22.63,48.44,110.38
-37.09,23.86,44.46,111.07
-43.42,25.01,41.06,111.61
-47.29,25.46,38.35,112.06
-50.47,25.78,36.07,112.42
-54.29,25.92,33.81,112.73
-56.62,25.8,31.54,113.07
-59.02,25.67,29.74,113.31
-61.34,25.51,28.77,113.37
-63.04,25.08,28.98,113.3
-63.83,23.84,30.24,113.02
-62.94,22.94,32.45,112.3
-61.04,21.89,35.27,111.07
-58.3,20.5,38.51,109.39
-53.07,18.05,42.92,107.41
-48.86,16.21,49.33,105.22
-43.29,14.17,57.39,102.88
-31.84,10.86,66.3,100.49
-22.31,8.6,75.24,98.08
-12.8,6.52,84.72,95.37
-3.17,4.39,94.28,92.17
13.22,0.66,103.81,89.1
24.38,-1.89,111.32,86.17
33.76,-3.97,117.7,83.59
41.05,-5.84,123.9,81.58
51.1,-7.93,129.54,80.07
57.93,-8.76,134.24,78.86
63.82,-9.43,138.46,78.05
68.79,-10.17,141.22,77.29
75.24,-11.53,141.31,76.65
77.28,-13.03,139.46,76.21
76.74,-15.11,135.19,75.6
72.8,-19.23,128.43,74.85
66.99,-22.63,119.76,73.93
58.95,-25.94,109.43,72.74
49.22,-28.96,98.96,71.59
31.54,-32.74,88.45,70.79
18.41,-34.35,79.5,70.53
7.16,-34.83,71.87,70.81
-1.9,-34.36,65.08,71.6
-13.52,-32.34,58.91,73.12
-20.39,-30.01,52.81,75.13
-26.75,-26.75,46.37,77.12
-35.92,-21.09,40.18,78.82
-42.33,-17.14,35.35,80.36
-47.86,-13.24,32.19,81.83
-51.56,-9.51,29.98,83.27
-53.65,-6.03,27.56,84.66
-55.01,-2.86,24.78,86.05
-58.01,1.76,22.28,87.63
-60.39,4.89,20.96,89.49
-62.28,7.86,21.56,91.77
-62.69,11.5,23.35,94.51
-60.94,13.86,25.36,97.48
-58.98,16.04,27.49,100.54
-57.24,18.17,30.32,103.74
-55.59,20.17,34.06,107.06
-51.93,23.29,38.08,110.28
-48.68,25.42,42.4,113.2
-45.6,27.37,47.61,115.79
-40.19,29.99,53.93,118.13
-35.16,31.58,59.94,120.01
-29.51,33.1,65.23,121.41
-24.33,34.56,70.64,122.06
-19.18,36.07,76.64,121.52
-9.03,37.31,82.9,119.8
-0.99,36.69,89.8,117.1
7.66,34.78,98.29,113.82
21.61,29.95,107.49,110.56
32.53,25.54,116.15,108.04
43.22,20.72,124.98,106.34
52.84,16.19,133.37,105.35
62.57,11.77,141.12,104.65
71.74,7.6,148.84,103.84
84.02,2.15,155.92,102.93
92.11,-1.02,161.17,101.98
99.48,-3.62,164.29,101
106.94,-6.11,165.58,100.03
109.56,-6.95,165.29,99.02
110.64,-7.4,164.12,98
110.39,-7.3,162,97.24
108.67,-5.96,158.05,96.77
106.12,-4.64,152.12,96.5
101.62,-3.23,144.58,96.4
91.69,-0.79,135.52,96.44
83.33,1.13,125.22,96.51
73.48,3.15,114.89,96.93
62.35,5.18,104.54,98.24
50.28,7.5,94.23,100.37
37.99,10.38,83.84,102.98
19.76,15.65,73.44,105.6
8.2,19.09,63,108.41
-3.35,22.41,53.58,111.55
-18.6,27.27,45.04,114.57
-28.16,30.67,36.93,117.18
-37.23,33.36,28.78,119.29
-46.63,35.03,20.25,120.92
-56.29,35.76,11.62,122.02
-71.26,35.96,4.23,122.37
-80.6,35.12,-0.58,122.31
-87.56,33.82,-2.92,122.1
-92.73,31.38,-3.54,121.65
-93.55,29.4,-3.59,120.83
-93.22,27.25,-3.24,119.83
-92.53,24.76,-2.17,118.83
-91.51,22.06,-0.33,117.72
-88.65,18.2,1.8,116.25
-85.92,15.96,3.92,114.42
-83.13,13.88,6.31,112.29
-80.29,11.68,8.92,109.99
-75.7,8.28,11.63,107.61
-72.43,5.98,14.56,105.22
-69.19,3.82,17.87,102.78
-65.76,1.84,21.52,100.51
-60.04,-1.4,26.7,98.58
-55.52,-3.63,34.73,97.07
-48.6,-5.74,44.31,96
-39.09,-7.38,53.97,95.33
-26.86,-8.46,63.65,94.84
-7.36,-8.95,73.32,94.39
5.07,-9,83,94.08
16.51,-9.08,92.7,94.03
26.91,-9.17,102.3,94.3
41.4,-9.01,112.03,94.94
46.56,-8.86,121.77,95.74
62.42,-8.15,130.4,96.21
72.27,-7.87,137.37,96.39
80.67,-8.01,143.06,96.5
90.44,-8.67,147.2,96.65
95.55,-9.29,149.92,96.87
99.39,-10.13,151.32,97.1
101.9,-11,151.1,97.47
103.37,-12.27,149.21,98.19
102.39,-13.21,145.28,99.03
99.67,-14.34,139.25,99.66
95.13,-15.42,131.36,100.28
84.61,-16.84,122.07,101.2
75.38,-17.47,111.87,102.22
65.07,-17.77,101.58,103.02
54.16,-17.84,91.24,103.51
42.68,-17.86,81.13,103.96
25.75,-17.62,72.62,104.81
16.43,-16.93,65.12,106.03
8.18,-15.52,57.82,107.48
1.06,-13.64,51.25,109.23
-9.61,-10.11,46.26,111.38
-15.17,-7.33,42.35,113.75
-19.14,-4.21,38.69,116.13
-22.37,-1.07,35.06,118.47
-25.6,1.85,31.29,120.82
-30.61,5.94,27.59,123.3
-34.34,8.65,24.09,126.02
-37.97,11.26,20.88,129
-43.15,15.45,18.02,132.2
-46.66,18.35,15.82,135.59
-49.96,21.06,14.18,139.11
-52.83,23.6,12.7,142.57
-55.47,25.89,11.23,145.82
-60.05,28.44,10.17,148.85
-63.14,29.37,9.8,151.72
-65.74,29.99,10.25,154.25
-67.58,30.43,11.89,156.13
-68.45,30.88,15.75,156.96
-66.72,31.22,21.99,156.91
-62.04,31.4,30.31,156.33
-54.72,31.37,39.86,154.94
-45.28,31.24,49.5,152.22
-28.93,29.95,58.04,148.56
-17.93,27.69,65.3,144.52
-8.32,24.69,72.16,140.2
3.6,19.45,78.98,135.76
11.59,15.25,85.28,130.66
18.86,10.92,90.2,124.97
25.28,5.67,94.36,120.19
32.4,-2.43,99.31,117.05
37.17,-6.24,105.21,115.19
43.29,-8.71,111.53,114.27
49.82,-10.03,116.84,113.98
56.59,-10.56,120.9,114.1
63.94,-10.92,124.37,114.47
67.6,-11.59,127.5,114.77
71,-12.56,130.35,114.96
74.05,-13.7,133.87,115.39
76.98,-14.91,137.98,116.18
82.74,-16.24,142.1,117.1
87.13,-16.25,145.11,118.05
91.03,-15.59,146,118.71
94.19,-14.56,144.32,118.9
93.63,-13.95,140.36,118.82
90.97,-13.34,134.2,118.56
86.13,-12.73,125.97,118.37
79.23,-12.35,116.51,118.67
70.63,-12.08,106.36,119.66
55.78,-11.35,96.05,121.38
45.52,-10.35,85.73,123.56
34.33,-8.75,75.38,126.06
17.94,-5.39,65.53,128.84
7.71,-2.32,56.19,131.84
-1.45,1.28,47.55,134.96
-10.17,5.29,39.79,138.08
-18.14,9.45,32.83,141.07
-25.17,13.57,26.61,143.77
-34.74,19.43,21.21,146.23
-40.58,22.8,16.65,148.55
-46.07,25.83,13.04,150.89
-53.09,29.56,11,153.38
-57.04,31.69,10.81,156.15
-59.6,33.44,11.93,158.84
-60.78,35.01,13.65,161.26
-61.01,36.94,16,163.65
-60.79,37.9,19.92,166.54
-59.84,39.12,25,169.79
-57.61,40.79,29.22,172.46
-53.66,43.5,31.96,174.38
-51.97,45.39,34.67,176.1
-50.71,47.45,38.79,177.63
-48.59,49.67,43.52,178.67
-44.26,52.02,48.04,178.07
-36.48,54.23,52.67,175.99
-30.08,54.12,57.18,172.73
-21.47,53.02,60.34,168.58
-13.07,50.9,61.74,163.47
-4.07,45.57,62.58,157.54
-1.14,40.56,63.78,151.06
1.17,34.94,64.81,144.13
3.55,28.78,65.18,136.84
5.7,19.03,65.21,129.47
6.15,12.19,64.86,122.29
6.37,5.29,64.32,115.52
6.17,-0.98,63.94,109.42
5.89,-7.03,63.27,103.68
5.72,-14.73,62.43,98.23
5.03,-19.8,61.92,93.22
4.21,-24.49,61.54,88.95
3.64,-28.72,61.08,85.63
2.89,-32.23,60.67,83.74
1.34,-35.46,60.03,83.67
0.6,-35.83,59.27,85.58
-0.15,-34.56,58.16,89.17
-1.27,-29.44,56.69,94.23
-2.41,-24.16,55.61,100.35
-3.41,-17.92,54.83,107.11
-3.76,-10.92,53.84,113.98
-3.95,-3.53,52.48,120.45
-4.58,3.83,50.68,126.46
-6.51,13.99,48.07,131.89
-8.5,20.05,45.1,136.99
-11.34,25.9,42.72,142.12
-15.49,34.2,41.17,147.3
-17.51,40.04,39.83,152.44
-19.39,45.81,38.12,157.49
-21.89,51.3,36.24,162.43
-25.46,56.67,34.58,167.01
-32.18,64.32,33.51,171.02
-37.33,68.95,32.86,174.16
-43.32,72.97,32.39,176.17
-49.56,75.93,32.13,177
-57.57,78.4,31.73,176.38
-58.9,78.99,31.58,174.45
-55.22,78.71,31.94,171.16
-48.24,77.43,32.75,166.45
-35.84,73.15,33.91,160.38
-28.57,68.42,35.44,153.2
-23.19,62.54,37.64,145.12
-18.77,55.74,40.48,136.5
-12.08,44.01,43.94,127.94
-7.28,35.73,47.63,119.79
-2.37,27.89,50.71,111.79
2.19,20.37,52.72,103.67
6.81,9.27,53.52,95.8
8.3,1.6,53.65,88.61
8.86,-5.79,53.17,82.02
8.91,-12.33,51.98,76.11
7.92,-21.05,50.37,71.37
6.35,-26.02,48.32,67.85
4.25,-29.79,45.29,65.4
-0.92,-33.45,41.48,63.92
-6.03,-34.55,36.94,63.16
-12.09,-34.54,31.54,63.1
-18.71,-33.51,25.47,63.69
-29.24,-30.31,19.27,65.04
-36.17,-27.16,12.83,67.02
-42.82,-22.99,6.04,69.41
-49.34,-18.09,-0.53,71.66
-55.82,-12.83,-6.26,73.42
-64.51,-5.25,-10.9,74.85
-69.15,-0.61,-14.94,76.47
-72.98,3.91,-18.35,78.27
-76.46,8.07,-20.64,79.99
-80.73,12.71,-21.56,81.64
-82.25,14.75,-21.32,83.42
-82.71,16.15,-19.66,85.11
-82.26,16.92,-16.49,86.66
-80.53,17.03,-11.97,87.88
-75.15,15.9,-6.23,88.49
-70.28,14.33,1.25,88.27
-64.32,12.22,10.34,87.44
-51.94,7.46,20.03,85.85
-41.72,3.5,29.74,83.81
-30.59,-0.46,39.43,81.58
-19.72,-3.65,48.93,78.93
-9.66,-6.2,58.17,75.99
0.25,-8.73,67.12,73.19
14.62,-12.19,76.15,70.89
24.25,-13.82,85.59,68.76
34.35,-14.73,95.31,66.8
49.73,-15.48,105.04,65.59
60.71,-15.48,114.79,64.9
71.91,-15.04,124.54,64.39
83.44,-14.56,134.18,64.01
94.58,-14.32,142.51,63.52
109.34,-14.19,147.99,62.4
117.12,-13.78,150.86,60.87
122.32,-12.99,152.04,58.86
126.01,-11.27,151.9,56.39
126.9,-9.35,150.93,54.31
126.87,-7.24,148.58,53.09
126.23,-6.36,144.62,52.41
122.71,-8.2,139.33,52.7
118.91,-10.72,133.07,54.25
113.6,-13.79,125.74,56.47
103.6,-18.28,116.66,58.98
94.7,-21,106.37,61.54
83.83,-23.14,96.07,64.56
71.46,-24.32,85.85,68.54
58.48,-23.91,75.48,72.37
44.91,-21.7,65.24,75.61
26.25,-17.3,55,78.85
15.32,-14.2,45.59,81.73
4.97,-10.67,36.8,84.15
-8.39,-5.77,28.11,86.08
-16.95,-2.72,19.11,87.69
-25.29,0.09,9.34,89.05
-34.21,3.03,-0.94,89.97
-43.63,6.04,-10.91,90.33
-58.57,10.72,-19.78,90.68
-67.71,13.74,-27.63,91.61
-75.57,16.67,-34.38,92.81
-83.23,19.91,-39.13,93.71
-92.8,23.83,-41.61,94.44
-96.64,25.07,-42.51,95.43
-98.5,25.39,-41.97,96.46
-99.33,25.08,-39.46,97.24
-98.05,23.75,-34.08,97.75
-94.25,22.25,-25.89,98.04
-87.45,20.03,-16.15,97.85
-78.61,17.38,-6.41,97.02
-61.85,13.13,3.36,95.57
-49.86,10.54,13.12,93.71
-38.3,8.13,22.91,91.79
-26.09,5.79,32.7,89.71
-7.33,2.92,42.53,87.21
5.07,0.85,52.39,84.72
16.73,-1.23,62.23,82.54
27.1,-2.9,72.06,80.69
37.48,-4.24,81.64,79.04
52.22,-5.67,90.6,77.25
62.15,-6.56,98.72,75.44
71.15,-7.72,106.01,73.78
79.26,-9.01,112.68,72.26
86.81,-10.19,118.53,71.03
96.93,-11.61,122.56,70.18
102.54,-12.51,123.85,69.89
105.84,-13.57,121.95,70.41
106.18,-15,116.7,71.55
100.85,-18.13,109.13,73.04
93.45,-20.68,100.73,74.78
84.31,-23.23,92.08,76.91
74.49,-25.34,83.24,79.33
64.34,-26.46,74.7,81.64
53.67,-26.82,66.81,83.7
38.98,-26.55,59.32,85.73
29.97,-25.82,51.58,88.06
21.11,-24.44,42.99,90.35
7.66,-21.25,33.49,92.18
-2.71,-18.61,24.46,93.69
-12.88,-16.02,17.17,95.31
-21.83,-13.21,12.05,97.2
-28.3,-9.99,8.7,99.29
-34.49,-4.5,6.95,101.58
-36.57,-0.95,6.14,103.94
-37.4,2.51,5.63,106.15
-37.63,5.72,5.18,108.08
-37.92,10.06,4.82,109.67
-38.21,12.54,4.88,110.98
-38.36,14.61,5.5,112.13
-38.14,16.26,6.63,113.19
-36.91,18.1,8.06,114.15
-35.73,18.99,9.68,115.03
-34.56,19.56,11.33,115.87
-33.35,20.01,13.03,116.46
-31.74,20.36,15.03,116.55
-30.58,20.09,17.54,116.06
-29.08,19.21,20.1,114.99
-27.13,17.65,22.38,113.45
-25.22,15.54,24.48,111.37
-22.74,11.82,26.62,108.73
-21.05,8.8,29.08,105.86
-19.13,5.52,32.36,102.82
-15.12,0.63,36.79,99.81
-10.96,-2.63,42.62,97.12
-5.56,-5.43,49.99,94.44
1.48,-7.63,57.83,91.47
10.03,-9.55,65.17,88.4
22.94,-12.2,71.63,85.47
30.59,-13.7,77.81,83.15
37.69,-14.87,83.98,81.48
44.33,-15.31,90.34,80.32
54.62,-14.94,97.14,79.72
61.71,-14.17,104.1,79.68
69.21,-13.01,110.22,80.22
76.23,-11.45,115.68,81.29
82.17,-9.51,121.45,82.61
90.12,-6.91,127.14,84.03
96.18,-5.76,130.95,85.53
101.64,-5.03,131.87,87.37
104.72,-4.85,130.54,89.64
104.88,-4.99,127.54,92.12
101.63,-5.32,123.18,94.56
97.67,-5.53,117.84,96.81
92.68,-5.71,111.24,98.63
86.75,-5.52,102.92,99.97
79.87,-4.9,92.77,101.15
65.98,-3.38,82.55,102.65
54.99,-2.02,72.33,104.31
43.79,-0.15,62.1,105.91
33.6,1.91,52.1,107.37
18.32,5.1,42.7,108.63
8.8,7.01,34.02,109.85
-0.22,8.82,25.83,110.94
-8.43,10.63,18.19,111.94
-16.48,12.28,10.98,113.02
-27.41,14.39,3.84,113.98
-34.57,15.76,-3.37,114.72
-41.9,16.87,-10.69,115.26
-49.11,17.7,-18.19,115.49
-60.3,18.63,-25.24,115.61
-67.87,18.88,-31.38,115.8
-74.86,19.01,-36.53,116.25
-80.9,19,-40.65,116.75
-88.08,19.14,-43.65,117.19
-91.79,19.39,-44.81,117.42
-94.46,19.34,-43.38,117.69
-95.07,18.83,-39.61,118.17
-91.46,17.29,-33.27,118.75
-86.25,15.93,-24.47,119.39
-78.98,14.74,-14.74,120.18
-69.35,13.4,-4.94,120.68
-57.34,11.92,4.89,120.47
-37.47,10.25,14.66,119.69
-25.7,9.65,23.47,118.49
-15.55,9.18,31.83,117.08
-2.66,8.07,39.79,115.65
5.89,7.1,47.8,113.97
14.06,6.04,55.75,112.2
22.37,4.69,63.45,110.46
30.48,3.21,71.29,108.85
38.45,1.62,79.34,107.58
50.46,-0.66,87.2,106.66
58.8,-2.05,94.76,106.24
67,-3.39,101.88,106.21
74.56,-4.47,107.9,106.37
85.1,-6,111.62,106.79
90.55,-7.15,112.08,107.52
93.22,-8.22,110.65,108.63
91.91,-9.13,108.09,109.82
89.5,-8.95,104.28,111.38
86.21,-8.05,99.02,112.92
81.77,-6.43,92.7,114.86
72.71,-2.43,85.75,117.55
65.75,1.72,79.14,120.67
58.62,6.83,72.89,124.2
52.25,12.34,66.81,128.28
46.15,18.35,61.18,132.63
37.6,27.35,56.78,137.3
32.6,33.26,53.64,142.13
28.82,39.44,51.51,147.02
25.16,48.26,49.96,152
23.25,54.42,49.22,156.66
21.66,60.27,48.82,161.01
20.34,65.84,48.12,164.84
18.65,70.91,46.34,167.66
12.37,77.58,43.41,169.3
3.71,80.49,39.78,169.49
-8.28,82.07,36.18,167.92
-17.66,82.21,33.63,164.62
-20.38,79.57,32.57,159.38
-17.76,75.76,32.27,152.73
-14.83,70.33,32.32,145.14
-12.66,63.64,32.53,137.39
-11.36,56.16,33.46,129.41
-10,44.92,35.32,121.53
-7.81,37.61,37.42,114.04
-4.66,30.2,38.92,106.75
-0.74,20.06,40.14,99.58
1.06,13.42,39.97,91.79
2.19,6.77,39.16,83.95
1.73,-0.8,38.08,77.06
0.73,-8.1,37.33,71.37
-0.87,-16.85,37.2,66.86
-1.18,-21.25,37.15,63.27
-0.94,-24.82,37.83,59.41
-0.41,-29.26,38.38,55.39
0.45,-32.85,39.13,51.44
0.84,-36.4,40.5,48.52
1.23,-39.8,41.72,46.72
2.86,-42.53,43.23,45.44
4.1,-43.54,44.42,44.67
5.45,-44.22,45.82,44.63
6.52,-44.4,47.5,45.51
8.96,-43.29,49.06,47.43
11.15,-41.34,50.48,50.42
13.22,-38.28,51.54,54.52
14.91,-34.27,52.39,59.87
16.08,-29.1,53.13,66
17,-22.83,54.06,72.53
18.38,-12.43,55.19,79.05
19.63,-5.09,56.04,84.91
20.98,1.93,56.55,89.68
22.51,10.7,56.87,93.49
23.4,15.04,57.96,96.5
24.35,18.64,60.04,99.12
26.15,21.94,61.64,101.31
28.88,24.95,61.74,103.02
31.5,28.29,61.3,104.7
31.68,29.96,61.7,106.94
32.17,31.73,63.06,109.78
35.89,34.89,64.75,112.7
39.76,37.2,66.87,115.65
43.74,39.47,69.5,118.69
48.28,41.84,71.98,121.7
53.49,44.28,73.64,124.25
60.94,47.9,74.17,126.25
64.23,49.94,73.86,127.95
66.44,51.96,73.42,129.22
68.36,54.82,72.82,130.03
69.24,56.62,71.71,130.29
69.29,58.41,69.51,129.73
67.72,60.13,65.93,128.19
60.18,62.25,60.39,125.78
50.66,62.83,53.51,122.89
38.68,62.35,47.08,119.12
26.76,60.64,42.5,114.56
12.91,55.76,40.25,109.63
7.46,51.33,39.17,104.61
5.19,46.66,38.15,99.49
4.38,41.94,37.8,94.37
3.84,37.12,38.73,89.35
4.8,29.97,41.38,84.61
7.43,25.16,45.39,80.17
11.61,20.59,50.31,76.12
16.74,16.14,55.31,72.41
25.16,9.96,59.83,69.03
30.2,6.19,63.88,66.02
34.81,2.68,67.38,63.23
38.8,-0.3,70.68,60.61
44.04,-4.5,74.3,58.2
47.66,-7.3,78.18,56.12
51.76,-9.77,81.86,54.37
56.02,-11.86,84.91,53.07
61.68,-14.23,87.07,52.55
64.61,-15.18,88.12,52.79
66.46,-15.5,87.68,53.54
67.01,-15.2,85.47,54.52
65.88,-14.35,82.31,55.86
61.4,-12.2,78.53,57.4
57.71,-10.14,73.65,58.94
53.56,-8.03,67.94,60.41
45.53,-5.3,62.33,61.97
39.48,-3.56,57.91,63.92
34.28,-1.75,55.07,66.22
30.33,0.48,53.41,68.69
27.35,4.21,52.04,71.33
26.43,7,50.2,74.06
25.27,9.97,48.22,76.92
23.55,13.03,46.49,80.03
20.89,18.06,45.2,83.36
19.48,21.74,44.52,86.83
18.44,25.66,44.58,90.2
17.92,29.69,45.26,93.29
18.02,35.51,46.41,95.82
18.3,39.19,48.01,97.64
18.6,42.31,49.64,98.55
18.87,45.8,50.21,98.26
17.95,47.14,49.68,96.75
15.21,47.35,48.84,94.25
11.12,46.3,48.28,90.89
7.44,44.21,47.94,86.64
3.74,39.32,47.49,81.32
2.02,34.99,46.56,75.28
0.34,29.78,45.61,68.73
-2.43,20.64,45.86,62.12
-3.34,14.09,47.47,56.1
-2.65,7.82,50.19,50.83
-0.53,2.28,54.12,46.22
2.84,-2.4,58.75,42.15
7.44,-6.41,62.98,38.71
15.41,-11.38,66.44,35.99
19.64,-13.77,69.12,34.41
23.43,-15.64,72.08,33.6
27.8,-16.92,75.12,33.28
31.14,-17.54,77.38,33.56
34.14,-18.09,79.31,34.75
35.89,-18.28,82.04,36.81
38.41,-17.48,85.68,39.61
41.33,-16.11,90.33,43.14
45.06,-14.03,95.68,47.13
49.75,-11.31,101.04,50.97
57.77,-7.19,105.39,54.32
62.96,-5.36,107.98,57.15
66.76,-4.26,108.26,59.71
68.6,-3.46,106.06,61.9
67.19,-2.44,102,63.64
63.77,-1.64,96.39,65.06
58.95,-0.51,89.57,66.5
52.74,0.93,81.89,68.06
42.19,3.69,73.54,69.6
34.08,5.9,64.82,71.21
25.63,8.02,56.4,73.11
16.8,10.32,48.55,75.39
8.6,12.87,41.35,77.84
0.82,15.72,34.71,80.29
-9.82,19.83,28.44,82.66
-16.73,22.31,22.52,84.83
-23.8,24.5,16.87,86.58
-33.81,26.48,11.6,87.95
-40.39,27.02,7.12,89.11
-46.32,27.03,3.08,90
-51.5,26.5,-0.92,90.5
-56.32,25.42,-4.42,90.67
-63.1,22.96,-7.2,90.68
-66.62,20.96,-9.5,90.66
-69.48,18.58,-11.49,90.5
-71.87,16.03,-13.18,90.12
-74.67,12.14,-14.77,89.48
-76.18,9.47,-16.11,88.68
-77.57,6.73,-16.85,87.65
-78.85,2.4,-16.98,86.44
-78.99,-0.32,-16.62,85.19
-78.66,-2.71,-14.79,83.86
-77.76,-4.76,-10.69,82.9
-73.27,-7.85,-4.22,82.94
-67.31,-9.64,4.14,83.63
-58.91,-10.73,13.83,84.24
-48.8,-11.31,23.55,84.47
-38.17,-11.51,32.29,84.09
-27.67,-11.36,40.69,83.44
-14.65,-11.55,50.16,83.13
-5.74,-11.8,59.89,83.45
4.66,-11.55,69.65,84.04
20.1,-10.22,79.41,84.87
30.15,-9.25,89.23,85.99
40.18,-8.2,99.02,87.38
50.45,-7.17,108.82,89.03
60.91,-6.2,118.53,90.86
71.41,-5.47,126.93,92.75
85.53,-4.99,132.5,94.27
93.04,-4.9,134.05,95.17
97.71,-4.85,131.67,95.52
97.23,-4.64,127.14,95.99
93.13,-4.63,121.96,96.62
87.9,-4.87,116.57,97.36
82.64,-5.04,110.63,98.12
77.18,-4.79,103.44,98.91
67.9,-4.17,95.18,99.83
60.18,-3.74,86.65,101.02
51.29,-3.2,78.48,102.61
43.11,-2.45,71.04,104.58
31.45,-0.31,64,106.98
24.33,1.83,57.69,109.82
17.87,4.55,52.16,113.13
12.26,7.88,46.46,116.27
4.74,13.79,39.79,118.22
-1.44,16.96,32.38,119.45
-8.7,18.98,24.02,120.2
-16.37,20.32,14.86,120.52
-25.27,21.35,5.48,120.18
-39.09,22.27,-3.03,119.18
-48.26,22.25,-10.15,117.89
-56.04,21.76,-15.79,116.69
-62.28,21.02,-19.57,115.99
-67.38,19.93,-20.73,116.06
-71.65,18.25,-19.52,116.81
-71.63,17.15,-16.76,117.76
-69.92,15.97,-12.99,118.63
-65.44,14.17,-8.1,119.54
-61.28,13.13,-2.76,120.25
-56.04,12.41,1.51,120.42
-50.72,11.56,4.32,119.96
-45.5,9.59,6.39,119.34
-43.4,8.05,8.33,118.93
-41.53,6.88,10.73,118.55
-38.37,5.89,14.36,118.22
-35.28,5.35,19.15,117.83
-30.76,4.87,24.91,117.37
-25.34,4.51,31.41,116.84
-18.98,4.29,37.87,115.99
-12.02,4.16,44.47,114.89
-1.97,3.45,51.57,113.84
5.06,2.85,59.02,112.82
